address,aka_name,city,dba_name,facility_type,inspection_date,inspection_id,inspection_type,latitude,license_,location,longitude,results,risk,state,violations,zip
2500 N ASHLAND AVE ,THE PLAYERS CLUB,CHICAGO,THE PLAYERS CLUB,Restaurant,2012-09-14T00:00:00.000,1285273,Canvass,41.92705136177427,4285.0,"{'type': 'Point', 'coordinates': [-87.668359475893, 41.927051361774]}",-87.66835947589291,Pass w/ Conditions,Risk 1 (High),IL,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURE.  OBSERVED EGGS AT 47.6F, MILK AT 44.9F, COTTAGE CHEESE AT 46.5F, CHEESE AT 53.0F, RANCH DRESSING AT 46.0F, CHORIZO AT 51.8F.  MANAGEMENT VOLUNTARILY DISCARDED 20# OF FOOD WORTH $150.  CRITICAL VIOLATION 7-38-005A. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD (ICE) NOT PROTECTED DURING STORAGE INSIDE OF THE ICE MACHINE.  OBSERVED MOLD GROWTH ON INTERIOR CONTACT SURFACES OF THE ICE MACHINE.  UNIT TAGGED HELD FOR INSPECTION.  MACHINE WAS CLEANED AND SANITIZED WHEN I RETURNED TO FINISH WRITING THE REPORT ON 9/17/12.  HELD FOR INSPECTION TAG REMOVED ON 9/17/12.  SERIOUS VIOLATION 7-38-005A. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION FROM REPORT #154608 ON 11/1/10 NOT CORRECTED: 
 
38/01 - MUST INSTALL DRAIN LINES TO WASTE WATER LINE ON BAR SODA GUN HOLDERS. 
VIOLATION WAS CORRECTED UPON MY RETURN ON 9/17/12 TO FINISH WRITING THE REPORT. 
SERIOUS VIOLATION 7-42-090. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: BAR HANDSINK IS IN DISREPAIR.  THE DRAIN LINE FOR THE SINK IS DISCONNECTED AND THERE IS A BUCKET UNDER THE SINK TO CATCH THE WATER.  MANAGEMENT INSTRUCTED TO REPAIR THE HANDSINK BEHIND THE BAR.  VIOLATION WAS CORRECTED UPON MY RETURN ON 9/17/12 TO FINISH WRITING THE REPORT.  SERIOUS VIOLATION 7-38-030. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FACILITIES DO NOT MAINTAIN PROPER TEMPERATURE.  OBSERVED PREP COOLER WITH AN AIR TEMPERATURE OF 60F.  NO POTENTIALLY HAZARDOUS FOODS WERE BEING STORED IN THE COOLER AT THIS TIME.  UNIT TAGGED HELD FOR INSPECTION.  MUST MAINTAIN THE COOLER BELOW 40F.  CRITICAL VIOLATION 7-38-005A.  NO CITATION ISSUED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE THE RUSTED WIRE STORAGE RACKS IN THE PREP COOLER.  PROVIDE ICE BIN COVERS FOR ALL ICE BINS BEHIND THE BAR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN THE SIDE OF ALL COOKING EQUIPMENT, VENTILATION HOOD AND FILTERS, INTERIOR OF PREP COOLERS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE THE BROKEN LIGHT SHIELD IN THE PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INSTALL DRAIN LINES HOSES FROM COFFEE MACHINE TO A FLOOR DRAIN BEHIND THE BAR.  INSTALL A BACKFLOW PREVENTION DEVICE FOR THE COFFEE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPLACE THE BROKEN FLOOR TILES IN THE PREP AREA.",60614.0
2547 W Lawrence AVE ,PAPRIKA INDIAN RESTAURANT,CHICAGO,PAPRIKA INDIAN RESTAURANT,Restaurant,2014-08-05T00:00:00.000,1493249,Complaint Re-Inspection,41.96846702189827,1980844.0,"{'type': 'Point', 'coordinates': [-87.693220134553, 41.968467021898]}",-87.69322013455337,Pass,Risk 1 (High),IL,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION #18 NOW CORRECTED. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION #29 NOW CORRECTED. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: VIOLATION #31 NOW CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION #33 NOW CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION #41 NOW CORRECTED.",60625.0
446-448 E 43RD ST ,CHRISTIAN L-E-G EARLY LEARNING CENTER,CHICAGO,CHRISTIAN L-E-G EARLY LEARNING CENTER,Children's Services Facility,2017-05-02T00:00:00.000,2049552,License Re-Inspection,41.81678222761027,2363607.0,"{'type': 'Point', 'coordinates': [-87.614639738081, 41.81678222761]}",-87.61463973808141,Pass,Risk 1 (High),IL,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: HOT WATER PROVIDED AT EXPOSED SINK, 3-COMPARTMENT SINK, AND WASHBOWLS. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: SINGLE SERVICE UTENSILS INVERTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OPENINGS SEALED UNDER SINKS IN WASHROOM.",60653.0
4609 S ASHLAND AVE ,DOLLAR TREE,CHICAGO,DOLLAR TREE,Grocery Store,2010-12-09T00:00:00.000,158430,License Re-Inspection,41.810138152519215,1933611.0,"{'type': 'Point', 'coordinates': [-87.664867266043, 41.810138152519]}",-87.66486726604325,Pass,Risk 3 (Low),IL,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED.",60609.0
2446-2452 S PULASKI RD ,LITTLE VILLAGE KIDS TOWN,CHICAGO,"LITTLE VILLAGE KIDS TOWN, INC.",Daycare Combo 1586,2011-05-03T00:00:00.000,547400,License Re-Inspection,41.846537489047876,2079467.0,"{'type': 'Point', 'coordinates': [-87.724772435441, 41.846537489048]}",-87.72477243544083,Pass,Risk 1 (High),IL,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees.VIOLATION CORRECTED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.VIOLATION CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.VIOLATION CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.VIOLATION CORRECTED. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served.VIOLATION CORRECTED.",60623.0
2828 W 55TH ST ,,CHICAGO,SUPERDOLLARMEX  PLUS,Grocery Store,2010-05-25T00:00:00.000,60532,Canvass,41.793780472746235,2002808.0,"{'type': 'Point', 'coordinates': [-87.694960276573, 41.793780472746]}",-87.69496027657335,Pass,Risk 3 (Low),IL,,60632.0
1010 S DELANO WEST CT ,MAGO GRILL & CANTINA,CHICAGO,MAGO GRILL & CANTINA,Restaurant,2016-06-17T00:00:00.000,1932934,License Re-Inspection,,2423995.0,,,Pass,Risk 1 (High),IL,"26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: CORRECTED. URINALS ABLE TO FLUSH PROPERLY. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO HOT AND COLD RUNNING WATER UNDER CITY PRESSURE IMMEDIATELY ABOVE MARGARITA/TOP LOADING MACHINES. INSTD TO PROVIDE SAME. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: WALK IN COOLERS AT PROPER TEMPERATURES (35F, 34F). WALK IN FREEZER AT PROPER TEMPERATURE OF -2F. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: CORRECTED. EMPLOYEE TOILET ROOM HANDSINKS WITH TEMPERED WATER. EXPOSED HANDSINK INSTALLED AT NORTH SIDE OF BAR. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ALL FOOD AND NON FOOD CONTACT SURFACES THROUGHT WITH DUST, CONSTRUCTION DEBRIS. INSTD TO CLEAN AND MAINTAIN SAME",60605.0
4968 N ELSTON AVE ,LP EXPRESS,CHICAGO,LP EXPRESS,Restaurant,2014-05-29T00:00:00.000,1424289,Canvass,41.970833760208265,1932423.0,"{'type': 'Point', 'coordinates': [-87.744824219727, 41.970833760208]}",-87.74482421972742,Fail,Risk 1 (High),IL,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ACCUMULATED GREASE BUILD UP ON VENTILATION HOOD, DUST BUILD UP ON COOLERS CONDENSERS AND FOOD/DUST BUILD UP ON SHELVES AT REAR PREP AREA. INSTRUCTED MANAGER TO DETAIL CLEAN ALL EQUIPMENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FOOD/DIRT BUILD UP ON FLOOR UNDER AND AROUND EQUIPMENT AND ALONG ALL WALLS AND CORNERS AT PREP AREAS. INSTRUCTED MANAGER TO DETAIL CLEAN FLOOR THROUGHOUT AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED PLASTIC FLOOR BASE PEELING IN PREP AREA ADJACENT TO WASHROOM. MUST REATTACH FLOOR BASE TO WALL/SEAL GAPS BETWEEN SAID FLOOR BASE AND WALL. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED OVER 20 MICE DROPPINGS ON FLOOR AND INSIDE HOOD FILTER CRATE AT PREP AREA ADJACENT TO WASHROOM AND UNDER 3-DOOR STAND UP PREP COOLER. INSTRUCTED MANAGER TO REMOVE ALL DROPPINGS AND SANITIZE ALL EFFECTED AREAS. ADVISED TO CALL PEST CONTROL OPERATOR FOR SERVICE. SERIOUS VIOLATION 7-38-020. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: OBSERVED THE FOLLOWING PREVIOUS MINOR VIOLATIONS FROM REPORT #1353337 DATED ON 06/26/13 NOT CORRECTED-#33 INSTRUCTED TO CLEAN AND MAINTAIN INTERIOR SURFACES OF 3 COMPARTMENT SINK DRAIN WITH GREASE BUILD UP AROUND DRAINS, MUST CLEAN INTERIOR SURFACES OF ALL COOLERS WITH DRIED FOOD DEBRIS ACCUMULATION IN FRONT PREP AND IN REAR AREA, #35 MUST CLEAN AND MAINTAIN WALLS WITH DRIED FOOD SPILLAGE IN REAR PREP AREA, #40 INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE ALL COOLERS. ALL THE ABOVE PREVIOUS MINOR VIOLATIONS MUST BE CORRECTED BY DATE OF REINSPECTION (06/05/14). SERIOUS VIOLATION 7-42-090. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: BULK CONTAINERS NOT LABELED IN PREP AREA. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS.",60630.0
537 E 79TH ST ,,CHICAGO,SLUGO'S TACO'S LLC,Restaurant,2015-03-25T00:00:00.000,1386044,License Re-Inspection,41.75107396052602,2379780.0,"{'type': 'Point', 'coordinates': [-87.611060957792, 41.751073960526]}",-87.61106095779223,Pass,Risk 1 (High),IL,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Inspector Comments: MUST CLEAN DEBRI FROM FILTERS AT HOOD. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Inspector Comments: MUST PROVIDE  END CAPS ON LIGHT SHIELDS IN PREP AREA. 
 | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: VIOLATION CORRECTED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATION CORRECTED",60619.0
1901 N ALBANY AVE ,ALBANY  FOOD MARKET,CHICAGO,ALBANY  FOOD  MARKET,Grocery Store,2010-03-15T00:00:00.000,134342,License,41.91563765267272,2022208.0,"{'type': 'Point', 'coordinates': [-87.70507660252, 41.915637652673]}",-87.70507660252024,Pass,Risk 3 (Low),IL,,60647.0
8441 S Yates AVE STE ,EDWARD COLES ELEMENTARY,CHICAGO,EDWARD COLES ELEMENTARY,School,2014-05-07T00:00:00.000,1459495,Canvass,41.74142687093869,2046682.0,"{'type': 'Point', 'coordinates': [-87.565933315037, 41.741426870939]}",-87.56593331503727,Pass,Risk 1 (High),IL,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PAINT ALL RUSTY STORAGE RACKS IN ALL STORAGE ROOMS IN KITCHEN AREA. 
REMOVE CONTACT PAPER FROM SHELVES IN PRE-K CLASSROOM AND PAINT RUSTY SURFACES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REMOVE DIRT AND DEBRIS FROM ALL FLOORS IN THE FOLLOWING AREAS: IN DINING ROOM, IN STORAGE ROOMS IN KITCHEN AREA, IN JANITOR'S CLOSETS, AND IN STORAGE AREAS IN BOILER ROOM BUILDING. PAINT RUSTY FLOOR PLATES GREASE TRAP COVERS) IN KITCHEN AREA. REPLACE ALL BROKEN FLOOR TILES THROUGHOUT KITCHEN AND DINING ROOM AREAS. UNCLOG FLOOR DRAIN IN REAR SECTION OF BOILER ROOM WHERE WHERE FIRE ALARM SYSTEM IS LOCATED, ALSO NEED TO ADD ADDITIONAL PIPING TO PIPE ON FLOOR SO THAT WATER GOES DIRECTLY INTO FLOOR DRAIN(PUDDLE OF WATER ON FLOOR NOTED). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL ALL LOOSE WALL COVE IN KITCHEN AND DINING ROOM AREAS. REMOVE CHIPPING PAINT FROM WALLS IN STUDENT WASHROOMS IN MAIN BUILDING AND RE-PAINT AREAS. SEAL HOLES IN CORNERS IN STUDENT WASHROOMS IN MAIN BUILDING. REPLACE ALL STAINED CEILING TILES IN PRE-K CLASSROOM, IN DINING ROOM, IN KITCHEN AND STORAGE AREAS, IN HALLWAYS AND THROUGHOUT WHERE NEEDED. PAINT RUSTY METAL PLATE ATTACHED TO WALL BEHIND COOKING EQUIPMENT IN KITCHEN AREA. REMOVE CHIPPING PAINT FROM WALLS IN DINING ROOM BY EXIT DOOR WHERE FIRE ALARM IS LOCATED AND RE-PAINT AREAS. CLEAN LIGHT SHIELDS IN STUDENT WASHROOMS IN MAIN BUILDING AND WHERE NEEDED. REPAIR ALL HOLES AND OPENINGS IN WALLS IN DINING ROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: STORAGE CLOSET INSIDE PRE-K CLASSROOM EXCESSIVELY CLUTTERED. MUST STORE ALL ARTICLES 6 INCHES OFF THE FLOOR AND AWAY FROM WALLS WHERE SPACE PERMITS SO ALL SECTIONS OF ROOM CAN BE PROPERLY CLEANED AND SERVICED BY PEST CONTROL COMPANY. GYM ROOM STORAGE AREA CLUTTERED, MUST BE BETTER ORGANIZE AND KEEP ALL ARTICLES 6 INCHES OFF FLOOR. STORAGE AREAS IN BOILER ROOM BUILDING NEED ORGANIZING, ALL STOCK AND ARTICLES MUST BE STORED ELEVATED 6 INCHES OFF THE FLOOR AND AWAY FROM THE WALLS SO THAT ALL AREAS CAN BE PROPERLY CLEANED AND SERVICED BY PEST CONTROL COMPANY.",60617.0
2256 N ELSTON AVE ,COOK AU VIN,CHICAGO,COOK AU VIN,Bakery,2011-11-03T00:00:00.000,517601,Complaint Re-Inspection,41.92250793561497,1888258.0,"{'type': 'Point', 'coordinates': [-87.674006666753, 41.922507935615]}",-87.67400666675302,Pass,Risk 1 (High),IL,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: CERTIFIED MANAGER PENDING/ENROLLED. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: VIOLATION CORRECTED | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION CORRECTED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST INSTALL SPLASH GUARD BETWEEN NEW PREP AREA THREE COMPARTMENT AND UTILITY MOP SINK. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOOR OF WALK-IN COOLER MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.WALL'S AT BOX FREEZER AREA WITH FOOD SPLATTER. MUST CLEAN. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED.",60614.0
1123 W GRANVILLE AVE ,SUMMER,CHICAGO,SUMMER,Restaurant,2011-09-06T00:00:00.000,634476,Complaint,41.99445468812601,1868819.0,"{'type': 'Point', 'coordinates': [-87.659289021746, 41.994454688126]}",-87.65928902174647,Pass w/ Conditions,Risk 1 (High),IL,"40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. 
 
MUST PROVIDE METAL STEM THERMOMETER INSIDE ALL COOLERS. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: All food should be properly protected from contamination during storage, preparation, display, service, and transportation. 
 
FOUND PREPARED AND READY TO EAT FOODS IN 2Dr REACH IN COOLER AND ON TOP OF CHEF PREP COOLER NOT PROTECTED FROM POSSIBLE CONTAMINATIONS. NOTED RAW CHICKEN STORED TOGETHER WITH COOKED FOODS AND COOKED VEGIES IN CHEF COOLER STACKED SO HIGH AND HAVING CONTACT ON COOLER WALLS,AND USE FOR SERVING CUSTOMERS.CITATION ISSUED 7-38-005(a)SERIOUS INSTRUCTED TO REMOVE RAW CHICKEN FROM COOKEDS,TO STORE RAW MEAT UNDER THE SHELVES BELOW AWAY FROM COOKED AND PREPARED FOODS TO PREVENT JUICE FROM RAW MEAT DRIPPING INTO COOKED FOOD.ALSO NOT  HAVE COOKED AND PREPARED FOOD CONTAINERS OVER FILLED AND TOUCHIND COOLER WALLS.     | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
REMOVE FILM COVER ON NEW DEEP FRYER EQUIPMENT UNDER HOOD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
INSTRUCTED TO CLEAN STAINS ON HOOD WALLS AND EDGES OF HOOD, AND CAN OPENER BLADE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use. 
 
INSTRUCTED TO INVERT,OR COVER WITH LIDS ALL CLEANED MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES ON SHELVES AND ON COUNTERS THROUGHOUT FACILITY AT ALL TIMES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
INSTRUCTED TO ELEVATE CLEAN UTENSIL 6' OFF THE FLOORS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
INSTRUCTED TO REPAIR FAUCET JOINT HEAD ON 3COMP. SINK LEAKING WATER.",60660.0
